run_id,instance_id,instance_type,logical_cpus,storage_target,storage_layout,ebs_throughput_mibps,operation,operation_label,variant,chart_series,phase,threads,effective_threads,sample_timestamp_utc,sample_index,elapsed_seconds,absolute_elapsed_seconds,cpu_total_percent,cpu_average_percent,host_cpu_percent,duckdb_thread_cpu_percent,raw_phase_name,phase_duration_seconds,status
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.061325+00:00,70,7.032,60.533,29.86,0.23,0.233281,0.466562,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.161678+00:00,71,7.132,60.633,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.261987+00:00,72,7.232,60.733,9.98,0.08,0.077969,0.155938,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.362316+00:00,73,7.333,60.834,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.462608+00:00,74,7.433,60.934,19.94,0.16,0.155781,0.311563,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.562921+00:00,75,7.533,61.034,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.663201+00:00,76,7.633,61.134,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.763502+00:00,77,7.734,61.235,9.97,0.08,0.077891,0.155781,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.863782+00:00,78,7.834,61.335,9.98,0.08,0.077969,0.155938,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:10.964066+00:00,79,7.934,61.435,9.97,0.08,0.077891,0.155781,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.064362+00:00,80,8.035,61.536,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.164719+00:00,81,8.135,61.636,9.97,0.08,0.077891,0.155781,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.265036+00:00,82,8.235,61.736,9.97,0.08,0.077891,0.155781,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.365323+00:00,83,8.336,61.837,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.465630+00:00,84,8.436,61.937,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.565926+00:00,85,8.536,62.037,9.98,0.08,0.077969,0.155938,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.666222+00:00,86,8.636,62.137,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.766519+00:00,87,8.737,62.238,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.866827+00:00,88,8.837,62.338,19.92,0.16,0.155625,0.31125,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:11.967214+00:00,89,8.937,62.438,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.067510+00:00,90,9.038,62.539,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.167800+00:00,91,9.138,62.639,9.96,0.08,0.077813,0.155625,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.268156+00:00,92,9.238,62.739,19.94,0.16,0.155781,0.311563,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.368448+00:00,93,9.339,62.84,19.92,0.16,0.155625,0.31125,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.468730+00:00,94,9.439,62.94,9.98,0.08,0.077969,0.155938,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.569039+00:00,95,9.539,63.04,0,0,0,0,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.669328+00:00,96,9.64,63.141,9.98,0.08,0.077969,0.155938,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.769698+00:00,97,9.74,63.241,9.96,0.08,0.077813,0.155625,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:12.869991+00:00,98,9.84,63.341,19.97,0.16,0.156016,0.312031,EBS: baseline threads=64 parquet_to_duckdb ctas,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:13.070629+00:00,99,10.041,63.542,100.39,0.78,0.784297,1.568594,EBS: baseline threads=64 parquet_to_duckdb close connection,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,baseline,Vanilla baseline,baseline,64,64,2026-05-13T13:37:13.170936+00:00,100,10.141,63.642,99.84,0.78,0.78,1.56,EBS: baseline threads=64 parquet_to_duckdb close connection,10.3,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.109961+00:00,0,0,73.581,1952.05,15.25,15.250391,30.500781,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.210439+00:00,1,0.101,73.682,6395,49.96,49.960938,99.921875,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.310992+00:00,2,0.201,73.782,6380.06,49.84,49.844219,99.688438,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.411536+00:00,3,0.302,73.883,6385.04,49.88,49.883125,99.76625,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.512084+00:00,4,0.402,73.983,6375.02,49.8,49.804844,99.609688,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.612650+00:00,5,0.503,74.084,6380.06,49.84,49.844219,99.688438,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.713213+00:00,6,0.603,74.184,7231.8,56.5,56.498438,112.996875,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.813791+00:00,7,0.704,74.285,6385.04,49.88,49.883125,99.76625,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:23.914365+00:00,8,0.805,74.386,6188.35,48.35,48.346484,96.692969,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.014909+00:00,9,0.905,74.486,6171.07,48.21,48.211484,96.422969,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.115403+00:00,10,1.006,74.587,6290.34,49.14,49.143281,98.286563,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.215958+00:00,11,1.106,74.687,6243.66,48.78,48.778594,97.557187,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.316503+00:00,12,1.207,74.788,6280,49.06,49.0625,98.125,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.417135+00:00,13,1.307,74.888,6300,49.22,49.21875,98.4375,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.517711+00:00,14,1.408,74.989,6350.39,49.61,49.612422,99.224844,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.618300+00:00,15,1.509,75.09,6651.45,51.96,51.964453,103.928906,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.718824+00:00,16,1.609,75.19,6274.11,49.02,49.016484,98.032969,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.819368+00:00,17,1.71,75.291,6305.07,49.26,49.258359,98.516719,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:24.919938+00:00,18,1.81,75.391,6360.12,49.69,49.688437,99.376875,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.020479+00:00,19,1.911,75.492,6335.05,49.49,49.492578,98.985156,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.121206+00:00,20,2.011,75.592,6345.3,49.57,49.572656,99.145313,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.221761+00:00,21,2.112,75.693,6380.06,49.84,49.844219,99.688438,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.322315+00:00,22,2.213,75.794,6365.03,49.73,49.726797,99.453594,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.422852+00:00,23,2.313,75.894,6385.04,49.88,49.883125,99.76625,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.523399+00:00,24,2.414,75.995,6365.03,49.73,49.726797,99.453594,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.623974+00:00,25,2.514,76.095,6375.06,49.81,49.805156,99.610313,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.724496+00:00,26,2.615,76.196,6360.12,49.69,49.688437,99.376875,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.825048+00:00,27,2.715,76.296,6289.48,49.14,49.136562,98.273125,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:25.925538+00:00,28,2.816,76.397,6172.14,48.22,48.219844,96.439688,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.026021+00:00,29,2.916,76.497,3817.02,29.82,29.820469,59.640937,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.126508+00:00,30,3.017,76.598,3272.33,25.57,25.565078,51.130156,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.226970+00:00,31,3.117,76.698,1127.67,8.81,8.809922,17.619844,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.327365+00:00,32,3.218,76.799,99.61,0.78,0.778203,1.556406,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.427652+00:00,33,3.318,76.899,99.69,0.78,0.778828,1.557656,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.528025+00:00,34,3.418,76.999,149.53,1.17,1.168203,2.336406,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.628345+00:00,35,3.519,77.1,169.08,1.32,1.320938,2.641875,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.728630+00:00,36,3.619,77.2,99.77,0.78,0.779453,1.558906,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.828932+00:00,37,3.719,77.3,109.74,0.86,0.857344,1.714687,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:26.929224+00:00,38,3.819,77.4,99.77,0.78,0.779453,1.558906,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.029514+00:00,39,3.92,77.501,109.74,0.86,0.857344,1.714687,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.129803+00:00,40,4.02,77.601,99.69,0.78,0.778828,1.557656,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.230079+00:00,41,4.12,77.701,109.74,0.86,0.857344,1.714687,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.330388+00:00,42,4.221,77.802,109.66,0.86,0.856719,1.713437,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.430684+00:00,43,4.321,77.902,109.66,0.86,0.856719,1.713437,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.531005+00:00,44,4.421,78.002,99.69,0.78,0.778828,1.557656,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.631426+00:00,45,4.522,78.103,109.66,0.86,0.856719,1.713437,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
2026-05-13T133349Z,i-056f3061f47031643,r8id.32xlarge,128,EBS,ebs,,parquet_to_duckdb,Parquet -> mydb.duckdb,no_wal_writes,no_wal_writes CTAS,ctas,64,64,2026-05-13T13:37:27.731743+00:00,46,4.622,78.203,209.35,1.64,1.635547,3.271094,EBS: no_wal_writes threads=64 parquet_to_duckdb ctas,5.81,success
